Unique ID;Player;Best Pos;Position;Age;Nation of Birth;Club;Division;Appearances;Minutes;Rating;Playing Time;Transfer Value;Wage;Expires;Height;Preferred Foot;Left Foot;Right Foot;Poss Lost/90;Poss Won/90;Ps C/90;Ps A/90;Pr passes/90;OP-KP/90;Tcon/90;Ch C/90;Pres A/90;Pres C/90;Blk/90;Clr/90;Int/90;Tck/90;Dist/90;Drb/90;Sprints/90;OP-Crs A/90;xSv %;Sv %;CCC;OP-Crs C/90;Hdrs L/90;Hdrs W/90;Cln/90;xA/90;xG/90;xG-OP;NP-xG/90;Fouls Made;Fouls Against;Yel;Red cards;Aer A/90;K Hdrs/90;Crs A/90;Cr C/90;Con/90;Goals per 90 minutes;Saves/90;Tgls/90;MLG;Off;Asts/90;KP/90;xGP/90;Shots From Outside The Box Per 90 minutes;ShT/90;Shot/90;K Tck/90;Shts Blckd/90
2000022151;Miguel Román;M (C);DM, M (C);21;Pays Basque;Vigo B;Spanish Federation 1A;19 (13);1631;6.91;Scouting Required;£24K - £240K;£625 - £900 p/w;30/6/2026;187 cm;Right-Footed;Weak;Very Strong;9.8;12.2;43.4;49.3;3.9;1.3;1.4;0.3;10.1;3.2;0.4;1.5;0.9;1.5;12.4;0.5;9.9;0.8;0;0;6;0.0;2.0;3.4;0.0;0.1;0.1;-1.08;0.1;21;5;3;0;5.4;0.7;3.0;0.2;0.0;0.0;0;1.2;0;2;0.3;1.3;0.0;0.3;0.2;0.7;0.1;0.0
67258818;Marc Baró;D (L);D (LC), WB (L);24;Spain;Murcia;Spanish Federation 1B;5 (5);542;6.56;Surplus to Requirements;£0;£1.5K - £1.7K p/w;30/6/2024;184 cm;Left-Footed;Very Strong;Reasonable;8.0;10.1;33.7;38.5;3.0;0.5;2.3;0.3;10.5;2.5;1.2;0.7;2.0;2.7;12.7;0.3;12.3;3.2;0;0;2;0.8;2.5;2.0;0.0;0.1;0.2;-0.03;0.0;1;1;1;0;4.5;0.3;6.8;1.5;0.0;0.2;0;1.2;0;0;0.0;2.0;0.0;0.3;0.3;0.7;0.0;0.0
2000101543;Roberto Fernández;ST (C);ST (C);21;Spain;Málaga;Spanish Federation 1B;24 (5);2153;7.14;Important Player;£600K - £1.4M;£5.25K p/w;30/6/2028;186 cm;Right-Footed;Reasonable;Very Strong;8.2;4.5;24.2;28.6;0.7;0.8;1.2;0.3;7.0;1.8;0.2;0.2;1.0;1.3;12.9;1.7;8.4;0.9;0;0;8;0.2;2.8;4.1;0.0;0.1;0.5;1.28;0.5;47;48;2;0;6.9;0.3;0.9;0.2;0.0;0.5;0;2.0;0;35;0.2;0.8;0.0;0.6;1.0;2.5;0.0;0.1
67118371;Álvaro Vázquez;ST (C);ST (C);33;Spain;Linares;Spanish Federation 1B;31 (2);2690;6.98;Scouting Required;£500 - £3K;£2.2K - £3.1K p/w;30/6/2024;182 cm;Right-Footed;Fairly Strong;Very Strong;7.8;4.5;31.2;35.5;0.9;0.6;1.2;0.3;7.4;1.4;0.0;0.1;1.5;0.8;12.9;1.4;5.0;0.2;0;0;10;0.1;5.1;3.2;0.0;0.1;0.2;2.22;0.2;20;64;0;0;8.4;0.0;0.2;0.1;0.0;0.3;0;1.5;0;10;0.1;0.6;0.0;0.2;0.6;1.2;0.0;0.0
67198419;Pablo Fernández;AM (R);AM (R), ST (C);27;Spain;Tarragona;Spanish Federation 1A;3 (10);537;6.66;Scouting Required;£8K - £85K;£1K - £1.4K p/w;30/6/2025;192 cm;Right-Footed;Fairly Strong;Very Strong;12.7;2.8;17.3;20.9;1.2;0.8;1.0;0.3;7.9;1.7;0.0;0.3;1.7;1.5;11.3;0.3;6.5;0.5;0;0;2;0.2;7.9;1.8;0.0;0.1;0.5;-2.26;0.5;5;13;0;0;9.7;0.2;0.5;0.2;0.0;0.2;0;1.0;0;3;0.0;0.8;0.0;1.3;1.2;3.9;0.0;0.0
67260127;Antonio Moyano;M (C);DM, M/AM (C);23;Spain;Sabadell;Spanish Federation 1A;38;3222;7.02;Scouting Required;£75K - £750K;£1.2K - £1.7K p/w;30/6/2025;178 cm;Right-Footed;Reasonable;Very Strong;13.9;13.6;35.5;41.5;2.6;0.9;1.0;0.3;9.2;2.8;0.1;0.6;1.8;1.8;12.7;1.2;10.2;0.9;0;0;12;0.1;3.9;1.7;0.0;0.2;0.3;1.82;0.3;25;41;5;0;5.6;0.0;1.5;0.3;0.0;0.4;0;1.5;0;7;0.2;1.4;0.0;0.9;1.0;2.3;0.0;0.0
2000052914;Joel Arumí;WB (L);D/WB (L);24;Spain;A. Madrid B;Spanish Federation 1B;26 (7);2414;6.72;Scouting Required;£22K;£925 - £1.3K p/w;30/6/2025;180 cm;Left-Footed;Very Strong;Weak;9.2;12.2;46.7;53.0;5.9;0.7;1.9;0.3;10.2;2.7;0.6;2.1;2.5;2.9;13.2;2.2;13.2;1.9;0;0;9;0.3;1.8;1.9;0.0;0.1;0.0;0.14;0.0;26;10;2;0;3.7;0.3;2.0;0.3;0.0;0.0;0;1.3;0;2;0.1;0.7;0.0;0.3;0.1;0.4;0.1;0.1
43271177;Alessio Miceli;M (C);DM, M (C);24;Italy;S.D. Logroñés;Spanish Federation 1A;11 (23);1608;6.80;Fringe Player;£0;£330 - £380 p/w;30/6/2024;179 cm;Right-Footed;Reasonable;Very Strong;12.1;10.5;42.6;49.0;4.2;1.2;1.5;0.3;10.5;3.0;0.4;1.7;1.7;1.8;12.4;0.8;8.8;0.5;0;0;6;0.0;1.9;1.7;0.0;0.1;0.1;-2.3;0.1;14;15;0;0;3.6;0.1;9.3;1.7;0.0;0.0;0;0.7;0;2;0.1;1.8;0.0;0.4;0.2;1.0;0.2;0.1
14249509;Thiago Ojeda;AM (L);M (L), AM (RLC);21;Argentina;Lugo;Spanish Federation 1A;4 (19);536;6.68;Scouting Required;£100K - £375K;£310 - £440 p/w;30/6/2025;188 cm;Right-Footed;Weak;Very Strong;19.1;3.9;29.4;33.2;3.4;1.7;0.8;0.3;12.1;3.0;0.3;0.8;2.2;1.7;12.8;1.5;11.6;3.7;0;0;2;0.3;4.4;3.7;0.0;0.1;0.3;-0.99;0.3;1;3;0;0;8.1;0.0;3.7;0.3;0.0;0.2;0;1.3;0;0;0.0;1.7;0.0;0.8;1.0;2.4;0.0;0.0
67293613;Sergio Santos;D (R);D (RC);23;Spain;Algeciras;Spanish Federation 1B;29 (2);2403;6.80;Scouting Required;£160K - £600K;£1.4K - £2.1K p/w;30/6/2025;180 cm;Right-Footed;Weak;Very Strong;12.8;14.8;32.4;39.0;3.6;1.0;1.2;0.3;9.8;2.8;0.7;1.8;2.5;3.0;12.9;1.2;15.9;5.8;0;0;9;0.6;1.1;5.7;0.0;0.1;0.0;-0.8;0.0;41;18;3;1;6.7;0.6;6.0;0.6;0.0;0.0;0;1.1;0;2;0.1;1.0;0.0;0.1;0.2;0.3;0.0;0.2
67226100;Rayco;AM (R);AM (RC);27;Spain;Amorebieta;Second Division;1 (9);267;6.82;Scouting Required;£0;£1.1K - £1.6K p/w;30/6/2024;178 cm;Right-Footed;Reasonable;Very Strong;15.5;3.0;31.0;36.4;2.7;1.7;1.7;0.3;9.4;2.0;0.0;0.3;1.3;3.7;12.9;1.7;10.8;2.0;0;0;1;0.0;4.4;0.0;0.0;0.1;0.3;1.06;0.3;6;1;1;0;4.4;0.0;2.0;0.0;0.0;0.7;0;1.3;0;0;0.0;1.7;0.0;1.3;1.7;2.7;0.0;0.0
67218773;Manu Sánchez;WB (R);D/WB/M/AM (R);28;Spain;Castellón;Spanish Federation 1B;23 (2);1863;6.89;Scouting Required;£0;£825 - £1.1K p/w;30/6/2024;183 cm;Right-Footed;Reasonable;Very Strong;14.0;8.4;41.1;47.8;4.3;1.1;1.4;0.3;10.7;3.5;0.3;1.4;2.3;2.2;13.3;1.9;14.8;5.2;0;0;7;0.8;0.9;2.0;0.0;0.2;0.0;-0.77;0.0;12;30;0;0;2.9;0.2;5.6;0.8;0.0;0.0;0;1.9;0;1;0.3;1.1;0.0;0.1;0.2;0.5;0.0;0.0
2000131318;Pablo Marín;M (C);DM, M (C);20;Spain;Real San Sebastián B;Spanish Federation 1A;18 (7);1573;6.88;Youngster;£150K - £1.5M;£1.5K - £1.8K p/w;30/6/2027;192 cm;Left-Footed;Very Strong;Reasonable;8.6;13.3;36.3;41.8;2.7;0.9;1.4;0.3;10.6;2.7;0.6;1.5;2.5;2.4;12.6;1.5;11.8;1.8;0;0;6;0.3;2.3;1.3;0.0;0.1;0.0;0.26;0.0;7;10;0;0;3.6;0.2;3.3;0.5;0.0;0.1;0;0.9;0;0;0.1;1.1;0.0;0.3;0.2;0.6;0.0;0.2
2000188699;José Antonio De la Rosa;AM (L);M/AM (L);19;Spain;Huelva;Spanish Federation 1B;4 (10);524;6.95;Breakthrough Prospect;£50K - £500K;£310 - £360 p/w;30/6/2027;180 cm;Left-Footed;Very Strong;Reasonable;15.8;7.6;24.6;30.4;2.7;1.7;1.7;0.3;13.9;4.1;0.3;1.0;2.1;4.6;13.8;4.0;12.2;6.7;0;0;2;0.9;6.7;1.7;0.0;0.3;0.1;1.22;0.1;9;8;0;0;8.4;0.2;8.6;1.2;0.0;0.3;0;1.2;0;2;0.3;2.2;0.0;0.2;0.9;1.0;0.0;0.0
28106881;Samuel Shashoua;AM (C);M (RL), AM (RLC), ST (C);25;England;Albacete;Second Division;2 (9);262;6.95;Scouting Required;£700K - £1.8M;£2.7K - £4K p/w;30/6/2025;176 cm;Right-Footed;Fairly Strong;Very Strong;12.4;4.1;28.9;33.3;2.7;1.4;1.0;0.3;11.0;2.1;0.0;0.0;1.0;1.7;12.7;2.1;13.1;3.4;0;0;1;0.3;4.1;1.4;0.0;0.3;0.5;1.6;0.5;2;7;0;0;5.5;0.0;3.4;0.3;0.0;1.0;0;2.4;0;2;0.0;1.4;0.0;0.0;1.7;3.1;0.0;0.0
67249491;Imanol García;DM;DM, M (C);28;Spain;Alcoyano;Spanish Federation 1B;31;2616;7.01;Important Player;£3K - £28K;£1.9K - £2.2K p/w;30/6/2025;184 cm;Right-Footed;Reasonable;Very Strong;8.3;9.7;52.5;59.3;4.7;0.9;1.1;0.3;10.3;2.8;0.3;1.0;1.8;2.5;12.9;1.4;7.2;0.6;0;0;10;0.1;2.3;1.5;0.0;0.1;0.1;2.77;0.0;58;23;4;0;3.8;0.2;0.7;0.1;0.0;0.2;0;1.4;0;1;0.1;0.9;0.0;0.7;0.4;0.9;0.1;0.1
2000302163;Alex Rodríguez;D (R);D (R);22;Spain;Sanluqueño;Spanish Federation 1B;3 (3);260;6.74;Scouting Required;£500 - £2.5K;£450 - £625 p/w;30/6/2025;178 cm;Right-Footed Only;Weak;Very Strong;10.7;13.5;42.9;48.1;4.2;0.7;2.1;0.3;10.7;2.8;0.0;1.7;2.1;3.1;13.3;1.4;11.1;3.1;0;0;1;0.3;1.0;2.8;0.0;0.1;0.1;-0.2;0.1;4;1;1;0;3.8;0.0;3.1;0.3;0.0;0.0;0;1.7;0;0;0.3;0.7;0.0;0.7;0.3;1.0;0.0;0.0
2000045480;Etienne Eto'o;ST (C);ST (C);21;Spain;R. Majadahonda;Spanish Federation 1A;0 (14);258;6.71;Scouting Required;£9K - £95K;£480 - £650 p/w;30/6/2025;192 cm;Right-Footed;Reasonable;Very Strong;23.0;0.0;20.2;22.7;1.0;0.7;0.7;0.3;6.3;1.4;0.0;0.3;0.3;0.7;11.4;0.0;5.9;0.7;0;0;1;0.0;7.0;5.6;0.0;0.0;0.2;0.47;0.2;1;8;0;0;12.6;0.3;0.7;0.0;0.0;0.3;0;0.7;0;1;0.0;0.7;0.0;0.7;0.7;1.7;0.0;0.0
67246349;Vicente Esquerdo;M (C);M/AM (C);25;Spain;Arenteiro;Spanish Federation 1A;21 (2);1805;6.84;Important Player;£14K - £40K;£1.6K - £1.9K p/w;30/6/2024;182 cm;Left-Footed Only;Very Strong;Weak;16.4;12.0;26.0;30.8;1.8;1.0;1.3;0.3;9.4;1.9;0.3;0.9;1.7;1.6;13.2;1.0;12.2;1.1;0;0;7;0.2;5.5;1.2;0.0;0.2;0.2;0.1;0.2;6;22;0;0;6.8;0.1;1.8;0.2;0.0;0.2;0;0.8;0;4;0.1;1.0;0.0;0.4;0.6;1.3;0.0;0.0
67298778;Ismael Gutiérrez;M (C);DM, M (C);23;Spain;Mérida;Spanish Federation 1B;38;3352;6.91;Scouting Required;£18K - £190K;£1.2K - £1.8K p/w;30/6/2024;178 cm;Right-Footed;Reasonable;Very Strong;11.0;6.0;54.5;61.8;3.5;1.0;1.3;0.3;10.6;2.6;0.2;0.7;1.6;1.9;12.4;1.3;7.2;0.7;0;0;13;0.1;1.7;1.0;0.0;0.1;0.3;-1.61;0.2;20;37;0;0;2.8;0.0;1.5;0.2;0.0;0.2;0;1.0;0;4;0.1;1.2;0.0;0.7;0.5;1.3;0.1;0.1
67193445;Salvi Sánchez;AM (R);M (R), AM (RC);33;Spain;Espanyol;Second Division;27 (3);2046;7.05;Scouting Required;£450K - £1.6M;£5K - £7.25K p/w;30/6/2025;175 cm;Right-Footed;Fairly Strong;Very Strong;16.5;4.8;26.3;31.4;3.6;1.4;1.4;0.4;13.9;3.4;0.4;0.8;1.8;2.6;11.8;3.3;15.4;4.6;0;0;8;0.5;4.1;1.0;0.0;0.2;0.1;0.79;0.1;22;30;1;0;5.1;0.0;5.0;0.5;0.0;0.1;0;1.4;0;9;0.4;1.4;0.0;0.3;0.4;1.0;0.0;0.0
67225548;Álvaro Pérez;D (C);D (RC);28;Spain;Intercity;Spanish Federation 1B;5 (22);767;6.80;Fringe Player;£60K;£320 - £370 p/w;30/6/2025;181 cm;Right-Footed Only;Weak;Very Strong;7.5;9.0;59.7;65.1;6.0;0.6;1.4;0.4;6.1;2.0;0.6;1.4;1.9;0.9;12.5;0.5;6.5;1.6;0;0;3;0.2;1.9;3.5;0.0;0.1;0.1;-0.52;0.1;8;3;0;0;5.4;0.8;1.6;0.2;0.0;0.0;0;2.0;1;0;0.2;0.6;0.0;0.1;0.4;0.5;0.0;0.4
67192430;Iván Rodríguez;D (R);D (RL), WB (R);28;Spain;Córdoba;Spanish Federation 1B;8 (8);765;6.84;Fringe Player;£0;£1.5K - £1.8K p/w;30/6/2024;180 cm;Right-Footed Only;Weak;Very Strong;8.9;13.9;64.8;70.9;8.0;1.1;1.1;0.4;7.1;2.1;0.4;1.3;2.1;2.1;13.3;1.2;15.5;1.8;0;0;3;0.4;1.8;3.9;0.0;0.1;0.0;-0.4;0.0;3;5;0;0;5.6;0.4;1.8;0.4;0.0;0.0;0;1.4;1;0;0.1;1.1;0.0;0.4;0.4;0.8;0.1;0.2
67199152;Borja Fernández;M (C);DM, M (C);28;Spain;Algeciras;Spanish Federation 1B;27 (6);2280;6.96;Important Player;£0 - £18K;£1.1K - £1.3K p/w;30/6/2024;177 cm;Right-Footed;Reasonable;Very Strong;9.6;8.7;46.9;54.0;4.5;1.0;1.5;0.4;10.5;2.5;0.4;0.6;1.7;2.0;12.9;1.4;9.0;1.3;0;0;9;0.1;2.0;1.7;0.0;0.1;0.1;2.26;0.1;27;13;4;0;3.7;0.2;2.3;0.4;0.0;0.2;0;1.1;0;0;0.2;1.6;0.0;1.3;0.7;1.5;0.0;0.2
51067233;Patrick Soko;AM (R);M/AM (RL);26;Cameroon;Ibiza;Spanish Federation 1B;31 (6);1520;7.08;Scouting Required;£700K - £1.8M;£2.6K - £3.6K p/w;30/6/2025;176 cm;Right-Footed;Reasonable;Very Strong;14.8;8.2;29.9;35.6;2.8;1.2;1.9;0.4;11.0;2.7;0.4;1.0;2.2;1.6;13.1;3.9;10.5;6.6;0;0;6;0.7;1.7;4.1;0.0;0.1;0.2;2.8;0.2;17;35;1;0;5.7;0.1;6.9;0.7;0.0;0.4;0;1.8;0;9;0.1;1.2;0.0;0.3;1.6;2.5;0.0;0.2
67293764;Sergi García;AM (L);M (LC), AM (L);25;Spain;R. Majadahonda;Spanish Federation 1A;30 (6);2530;6.95;Scouting Required;£24K - £240K;£1K - £1.5K p/w;30/6/2025;195 cm;Right-Footed Only;Weak;Very Strong;10.9;11.6;36.7;42.3;3.1;1.2;1.2;0.4;11.0;3.1;0.4;1.4;2.0;2.0;12.5;0.9;10.2;0.9;0;0;10;0.2;2.0;2.1;0.0;0.2;0.2;-2.94;0.2;26;22;0;0;4.1;0.4;2.8;0.5;0.0;0.1;0;1.1;0;2;0.1;1.2;0.0;0.8;0.6;1.8;0.0;0.0
2000118116;Rafa Llorente;AM (L);AM (RL), ST (C);21;Spain;Linares;Spanish Federation 1B;18 (11);1508;6.84;Scouting Required;£110K - £1.1M;£460 - £625 p/w;30/6/2025;186 cm;Right-Footed;Reasonable;Very Strong;14.7;6.5;29.6;34.7;3.2;0.8;1.3;0.4;15.7;4.0;0.2;1.1;2.0;3.0;13.1;4.1;12.6;2.3;0;0;6;0.3;2.4;2.2;0.0;0.1;0.2;1.84;0.2;27;28;2;0;4.7;0.1;2.3;0.3;0.0;0.3;0;1.4;0;10;0.2;0.8;0.0;0.4;0.9;1.4;0.1;0.0
67135122;Dani Pinillos;D (L);D/WB (L);31;Spain;Huelva;Spanish Federation 1B;2 (26);501;6.67;Scouting Required;£0;£625 - £900 p/w;30/6/2024;183 cm;Left-Footed;Very Strong;Weak;10.1;14.6;34.5;39.9;5.9;0.7;1.6;0.4;11.9;3.2;1.8;3.1;2.0;3.4;14.7;0.9;15.4;5.2;0;0;2;0.4;3.6;5.9;0.0;0.1;0.0;-0.15;0.0;12;3;1;0;9.5;1.1;5.7;0.4;0.0;0.0;0;0.7;1;1;0.0;0.7;0.0;0.4;0.4;0.5;0.2;0.7
2000101061;Gerard Martín;D (L);D (LC), WB (L);22;Spain;Barcelona B;Spanish Federation 1A;26 (1);2251;6.88;Fringe Player;£65K - £190K;£1.4K - £1.6K p/w;30/6/2025;186 cm;Left-Footed Only;Very Strong;Weak;11.4;13.9;45.7;53.4;6.9;1.0;1.0;0.4;7.5;2.5;0.8;1.2;2.4;2.6;12.7;1.0;12.4;3.4;0;0;9;0.6;2.3;4.2;0.0;0.1;0.0;-0.1;0.0;27;19;5;2;6.6;0.6;3.4;0.6;0.0;0.0;0;1.6;0;0;0.0;1.0;0.0;0.0;0.0;0.0;0.2;0.6
67157742;Pol Llonch;DM;DM, M (C);31;Spain;Ponferrada;Spanish Federation 1A;31;2749;7.02;Important Player;£120K - £1.2M;£3.2K - £3.7K p/w;30/6/2026;171 cm;Right-Footed;Weak;Very Strong;7.2;13.8;46.6;51.9;4.5;0.9;1.0;0.4;10.4;2.9;0.4;0.9;2.0;2.1;13.4;0.7;12.3;0.6;0;0;11;0.1;2.0;2.1;0.0;0.2;0.1;-0.47;0.1;68;27;6;0;4.1;0.4;0.7;0.1;0.0;0.1;0;1.2;0;1;0.2;1.0;0.0;0.4;0.2;0.9;0.1;0.3
67295099;Antonio Aranda;AM (L);M (LC), AM (RLC);23;Spain;Lugo;Spanish Federation 1A;34;2740;7.05;Scouting Required;£120K - £1.2M;£2.5K - £3.6K p/w;30/6/2028;172 cm;Right-Footed;Weak;Very Strong;16.2;5.7;27.8;33.3;2.4;1.5;1.1;0.4;11.7;3.1;0.3;0.7;1.8;2.1;12.5;3.2;12.1;3.4;0;0;11;0.6;3.1;1.5;0.0;0.2;0.2;-1.57;0.2;31;39;2;0;4.6;0.0;3.7;0.6;0.0;0.2;0;1.4;0;10;0.2;1.5;0.0;0.7;0.7;2.1;0.1;0.0
67277708;Carlos Pérez;AM (R);M (C), AM (RC);24;Spain;Granada B;Spanish Federation 1B;33;2964;6.72;Fringe Player;£0;£290 - £340 p/w;30/6/2024;185 cm;Right-Footed;Weak;Very Strong;9.4;6.1;26.6;30.5;1.9;0.9;2.1;0.4;13.5;2.9;0.2;1.0;1.6;1.7;13.8;2.0;11.1;1.7;0;0;12;0.3;3.6;1.2;0.0;0.1;0.2;-2.69;0.2;35;30;5;0;4.8;0.0;1.8;0.3;0.0;0.1;0;1.1;0;3;0.2;1.0;0.0;0.7;0.4;1.2;0.0;0.1
67270687;Sergio Nieto;WB (L);D/WB (L);25;Spain;Alcoyano;Spanish Federation 1B;37;3206;6.85;Scouting Required;£7K - £75K;£1.4K - £1.9K p/w;30/6/2025;173 cm;Left-Footed Only;Very Strong;Weak;9.2;11.8;30.9;35.1;4.5;1.1;1.3;0.4;8.8;2.6;0.8;2.1;2.6;3.4;12.7;1.3;12.2;4.9;0;0;13;0.5;2.7;0.8;0.0;0.1;0.0;2.21;0.0;61;17;8;0;3.4;0.0;5.1;0.5;0.0;0.1;0;1.4;0;3;0.2;1.2;0.0;0.3;0.1;0.3;0.2;0.2
67289962;José Salinas;WB (L);D/WB (L);23;Spain;Elche;Second Division;12 (8);1228;6.77;Scouting Required;£150K - £1.5M;£1.2K - £1.7K p/w;30/6/2025;179 cm;Left-Footed;Very Strong;Weak;11.5;10.4;40.3;46.8;5.9;1.0;0.8;0.4;8.4;2.3;0.7;1.3;2.6;2.9;12.9;1.2;16.2;3.7;0;0;5;0.5;2.1;3.0;0.0;0.1;0.0;-0.5;0.0;22;7;3;0;5.1;0.3;5.0;0.6;0.0;0.0;0;1.4;0;1;0.1;1.0;0.0;0.1;0.1;0.3;0.1;0.2
67196208;Javi Jiménez;D (L);D/WB/M (L);28;Pays Basque;Ibiza;Spanish Federation 1B;19 (13);3188;6.78;Important Player;£140K - £1.4M;£2.2K - £3.1K p/w;30/6/2025;170 cm;Left-Footed;Very Strong;Reasonable;9.0;12.7;39.9;44.8;5.0;1.2;1.5;0.4;10.1;3.7;0.7;1.3;2.4;3.7;13.2;0.9;16.2;4.0;0;0;13;1.0;2.1;1.6;0.0;0.1;0.0;0.96;0.0;53;6;6;0;3.6;0.2;4.2;1.0;0.0;0.1;0;1.4;0;1;0.1;1.3;0.0;0.1;0.1;0.1;0.2;0.1
67244309;Víctor;M (C);M (C);24;Spain;Vigo B;Spanish Federation 1A;2 (6);243;6.80;Fringe Player;£26K;£330 - £390 p/w;30/6/2025;186 cm;Right-Footed;Reasonable;Very Strong;10.4;14.4;43.3;49.3;2.6;0.4;1.1;0.4;6.7;2.2;0.7;1.1;1.9;1.9;13.4;1.1;11.5;0.0;0;0;1;0.0;0.7;3.7;0.0;0.2;0.1;-0.36;0.1;3;3;0;0;4.4;0.0;0.0;0.0;0.0;0.0;0;1.1;0;0;0.4;0.4;0.0;0.0;0.4;0.7;0.4;0.0
2000048420;Txus Alba;M (C);M/AM (C);21;Spain;Antequera;Spanish Federation 1B;30 (1);2906;6.93;Scouting Required;£65K - £650K;£1.7K - £2.3K p/w;30/6/2025;172 cm;Right-Footed;Reasonable;Very Strong;8.8;7.6;50.5;57.2;6.3;1.0;1.0;0.4;11.2;3.2;0.2;0.7;1.8;2.0;12.1;0.7;5.1;0.8;0;0;12;0.1;3.2;0.8;0.0;0.1;0.1;-0.74;0.1;12;14;2;0;4.0;0.1;0.9;0.1;0.0;0.1;0;1.6;0;1;0.2;1.1;0.0;1.1;0.3;1.3;0.0;0.1
2000111197;Nico Toca;M (C);DM, M (C);21;Spain;Leonesa;Spanish Federation 1A;4 (8);484;6.63;Scouting Required;£85K - £325K;£220 - £320 p/w;30/6/2026;184 cm;Right-Footed;Fairly Strong;Very Strong;8.6;7.1;46.9;52.6;3.5;0.6;0.9;0.4;8.9;2.2;0.4;1.1;0.9;2.2;13.1;0.2;8.7;0.9;0;0;2;0.4;3.0;1.5;0.0;0.0;0.1;-0.45;0.1;10;1;1;0;4.5;0.4;0.9;0.4;0.0;0.0;0;1.3;0;0;0.0;0.6;0.0;0.2;0.2;0.7;0.0;0.2
67228769;Genaro;DM;D (C), DM, M (C);26;Spain;Málaga;Spanish Federation 1B;30 (4);2375;6.92;Regular Starter;£800K - £1.3M;£3.9K p/w;30/6/2026;185 cm;Right-Footed;Reasonable;Very Strong;7.3;9.7;50.4;56.8;7.7;1.0;1.3;0.4;9.5;3.0;0.2;0.8;1.6;2.0;13.4;0.5;11.3;0.3;0;0;10;0.2;1.4;3.1;0.0;0.1;0.1;0.06;0.1;30;13;4;0;4.5;0.2;0.3;0.2;0.0;0.1;0;2.1;1;0;0.1;1.0;0.0;0.5;0.5;1.1;0.1;0.1
2000077164;Pablo Tomeo;DM;DM, M (C);24;Spain;Mirandés;Second Division;20 (17);2130;6.84;Scouting Required;£100K - £1M;£1.4K - £1.9K p/w;30/6/2025;186 cm;Right-Footed Only;Weak;Very Strong;8.3;12.0;50.5;58.0;4.9;1.1;1.5;0.4;11.0;2.5;0.4;0.9;1.4;2.5;13.0;0.5;12.0;0.6;0;0;9;0.1;2.2;1.0;0.0;0.2;0.1;-0.7;0.1;23;11;2;0;3.2;0.2;0.6;0.1;0.0;0.0;0;1.4;0;1;0.0;1.1;0.0;0.4;0.3;0.8;0.1;0.3
28127218;Martin Šviderský;DM;DM, M (C);21;Slovakia;Murcia;Spanish Federation 1B;21 (11);1891;6.88;Breakthrough Prospect;£850K;£925 - £1.1K p/w;30/6/2027;180 cm;Left-Footed;Very Strong;Reasonable;10.3;9.1;58.4;67.0;5.1;1.4;1.7;0.4;12.6;3.4;0.3;1.0;1.5;2.6;13.2;1.2;7.9;0.3;0;0;8;0.1;1.8;1.6;0.0;0.1;0.0;-0.04;0.0;30;14;4;0;3.4;0.1;0.6;0.1;0.0;0.0;0;1.7;0;0;0.1;1.4;0.0;0.7;0.2;0.8;0.0;0.0
19237947;Matheus Pereira;AM (C);M/AM (RLC);26;Brazil;Eibar;Second Division;7 (6);704;6.87;Scouting Required;£100K - £1M;£1.9K - £2.8K p/w;30/6/2025;182 cm;Left-Footed;Very Strong;Reasonable;15.0;6.8;27.9;33.4;2.2;1.0;1.8;0.4;11.8;3.3;0.5;0.8;2.0;1.8;12.7;2.2;15.2;1.8;0;0;3;0.0;4.2;1.8;0.0;0.1;0.4;-1.95;0.4;8;8;0;0;6.0;0.0;3.7;0.3;0.0;0.1;0;2.0;0;2;0.5;1.3;0.0;0.5;0.8;2.6;0.0;0.0
43059738;Samuele Longo;ST (C);ST (C);32;Italy;Ponferrada;Spanish Federation 1A;1 (11);234;6.74;Scouting Required;£45K - £450K;£775 - £1.2K p/w;30/6/2026;185 cm;Right-Footed;Reasonable;Very Strong;20.4;1.2;18.8;22.7;0.8;0.8;1.2;0.4;7.7;0.8;0.0;0.4;0.0;1.5;11.3;0.4;5.8;0.8;0;0;1;0.0;7.7;2.3;0.0;0.2;0.5;0.64;0.5;1;4;0;0;10.0;0.0;0.8;0.0;0.0;0.8;0;1.5;0;2;0.4;0.8;0.0;0.8;2.7;5.0;0.0;0.0
67086579;Alfredo Ortuño;ST (C);ST (C);33;Spain;Cartagena;Second Division;36;3038;6.91;Regular Starter;£2.8M;£3.2K - £3.7K p/w;30/6/2026;184 cm;Left-Footed;Very Strong;Fairly Strong;15.8;2.5;18.6;21.9;0.8;0.6;1.2;0.4;6.2;1.4;0.1;0.5;0.9;1.0;11.6;0.7;6.9;0.4;0;0;13;0.1;5.8;4.1;0.0;0.1;0.3;0.84;0.3;40;65;0;0;9.9;0.0;0.4;0.1;0.0;0.3;0;1.3;0;19;0.1;0.6;0.0;0.7;1.2;2.7;0.0;0.0
